613,692
,
Andaman_and_Nicobar_Islands,
519.8692,113.235
518.7882,113.979
519.4032,114.105
519.8242,113.531
,
Andaman_and_Nicobar_Islands,
4,
521.1542,115.449
521.7072,113.984
521.2802,112.733
520.4962,113.791
,
Andaman_and_Nicobar_Islands,
47,
513.4552,115.966
513.5152,114.472
514.4832,114.628
513.8992,112.579
515.1872,111.951
514.7352,111.39
514.2592,111.823
514.2042,111.292
514.8772,110.933
513.8352,110.136
513.9462,107.776
514.4142,109.511
515.2062,109.594
515.2902,108.854
514.6032,104.628
514.3462,104.851
514.2882,104.369
513.4752,104.73
513.6082,103.944
512.7282,103.599
512.8842,102.99
513.1782,103.317
513.3222,102.937
514.0612,103.712
513.8852,104.287
514.6192,103.844
513.6722,99.85
513.4002,100.482
512.3242,100.799
512.3322,101.867
511.7172,101.664
511.5152,102.873
512.0982,102.784
512.2722,103.224
512.0082,103.534
511.5122,103.186
511.0942,104.957
510.5442,104.459
510.2202,107.448
509.7312,107.244
509.5332,107.721
510.5562,109.815
511.0662,108.562
511.3782,108.766
511.4312,107.938
511.5752,108.216
511.8392,113.139
,
Andaman_and_Nicobar_Islands,
4,
514.2052,115.596
514.5752,115.609
514.4542,114.881
513.9282,114.97
,
Andaman_and_Nicobar_Islands,
5,
517.6602,116.397
517.9062,115.702
517.4502,115.93
517.3512,115.486
517.1872,116.09
,
Andaman_and_Nicobar_Islands,
5,
521.3452,116.527
521.5322,116.001
521.9362,116.49
521.8272,115.292
521.0442,115.829
,
Andaman_and_Nicobar_Islands,
5,
518.4912,116.928
518.0872,115.866
517.6552,117.086
518.1842,116.923
518.3452,117.562
,
Andaman_and_Nicobar_Islands,
18,
515.0412,117.556
516.3192,117.188
516.9202,117.457
517.4002,116.612
516.7622,116.183
517.2152,115.104
516.5052,115.159
516.5932,114.308
516.0022,114.472
515.5762,113.736
515.7912,113.229
514.7902,112.3
514.2562,112.969
514.9002,115.992
514.3222,116.177
514.4912,116.779
514.7882,116.566
515.1472,117.019
,
Andaman_and_Nicobar_Islands,
5,
537.2952,117.78
538.0392,117.083
538.1532,115.988
537.0222,116.163
536.7742,117.023
,
Andaman_and_Nicobar_Islands,
4,
518.7842,119.779
518.3022,118.603
518.0302,118.712
518.2652,119.788
,
Andaman_and_Nicobar_Islands,
3,
513.6672,128.61
513.8092,126.261
513.3232,127.938
,
Andaman_and_Nicobar_Islands,
34,
517.6012,130.462
518.0832,130.386
517.7302,129.803
518.2102,129.778
518.7572,128.141
518.3392,127.432
519.3092,126.066
518.8392,124.633
519.0562,121.525
518.2962,121.185
518.2752,120.868
518.8372,120.908
517.9442,120.397
517.9272,119.591
516.1632,120.057
517.5142,117.764
516.2082,117.391
514.9342,117.756
514.5832,117.244
513.8642,117.343
513.4252,117.944
513.5932,123.662
513.1122,123.9
513.5242,123.886
514.5532,125.236
514.0252,125.713
514.4022,126.339
513.9372,128.569
514.2282,128.211
515.7762,130.137
516.4292,129.619
516.4292,129.619
517.0572,129.767
517.0572,129.767
,
Andaman_and_Nicobar_Islands,
9,
513.3472,132.086
513.8542,131.796
513.8882,129.876
513.4632,128.869
512.9222,128.756
513.2072,128.348
512.7702,127.619
512.3512,129.296
512.7992,131.442
,
Andaman_and_Nicobar_Islands,
6,
519.8582,132.193
519.2892,131.554
519.3592,130.861
518.7132,130.99
518.8762,132.022
519.1372,131.601
,
Andaman_and_Nicobar_Islands,
63,
520.3332,144.513
520.6592,143.485
520.4432,141.559
520.6652,140.888
521.0022,141.256
521.2002,140.935
520.8742,140.424
521.6132,139.435
521.0942,138.733
520.4032,139.635
519.7862,139.808
519.4312,139.285
519.0942,139.955
518.6822,139.606
519.9152,139.095
519.9782,138.168
520.6822,138.281
520.6752,137.794
521.1122,138.079
520.3912,136.078
520.4472,133.987
519.7992,132.868
519.0022,133.006
519.1872,132.533
518.3502,133.559
517.9652,133.413
517.6592,132.723
518.4302,131.645
517.8822,131.117
517.7692,131.938
517.2522,131.889
516.6692,130.709
517.0572,129.766
517.0572,129.766
516.4292,129.618
516.4292,129.618
515.4082,130.431
515.4072,131.951
515.9122,131.975
516.0552,132.529
515.2862,132.649
515.4602,134.168
515.9952,134.316
515.7392,134.968
516.5242,135.23
515.7332,135.527
516.1112,137.312
516.6702,137.751
516.0012,138.179
516.4142,138.707
515.9832,138.874
516.3552,140.264
516.9312,140.494
516.4312,140.85
516.9492,140.85
517.2922,141.438
517.0302,142.33
518.2402,142.978
517.9902,143.72
518.9792,143.893
519.4852,143.537
519.4622,144.506
519.9292,143.84
,
Andaman_and_Nicobar_Islands,
3,
520.0482,146.712
520.2992,145.659
519.2302,146.26
,
Andaman_and_Nicobar_Islands,
3,
533.1442,173.039
532.5272,171.598
532.5482,172.418
,
Andhra_Pradesh,
3,
295.7202,212.215
295.7182,212.208
295.7182,212.208
,
Andhra_Pradesh,
4,
296.3722,212.254
295.9832,209.782
295.2302,210.853
295.2142,211.65
,
Andhra_Pradesh,
581,
295.7202,212.215
295.5982,212.838
295.3262,212.398
294.0642,212.301
294.0062,213.027
293.1052,212.45
294.8422,211.689
294.8422,211.689
294.8192,210.658
295.2732,210.519
295.9362,209.03
288.2892,205.287
283.5972,203.444
279.8412,204.505
276.7362,204.138
274.0672,202.813
271.4682,197.122
271.5672,196.16
268.6592,193.083
268.3862,192.621
268.7702,191.757
267.8222,190.928
264.7922,190.52
263.9262,191.98
264.1872,192.753
264.5602,192.747
264.4432,193.323
261.9612,194.189
258.8332,193.587
256.6052,192.524
254.6922,191.264
253.2332,189.636
251.7852,185.173
249.6622,181.811
248.5872,176.805
249.9832,169.355
251.7452,166.266
250.2972,156.258
252.7042,149.785
252.5302,145.936
254.1812,141.527
251.1632,147.002
250.5992,147.257
250.4832,145.361
249.8662,145.979
250.2212,146.591
249.8202,146.668
248.6512,144.831
250.9662,142.722
252.5352,142.686
254.1162,141.286
254.1162,141.286
254.1172,140.152
253.3612,140.574
252.4052,142.45
250.7672,142.493
249.0372,143.75
247.4602,143.579
247.3772,143.161
248.2682,142.984
248.3372,142.613
247.7062,142.683
247.4862,142.078
246.7842,141.903
246.8132,141.189
246.1692,140.899
246.6102,140.253
246.0232,139.438
244.4672,138.743
243.4022,138.762
242.9732,138.286
242.4352,138.729
241.7482,138.076
243.0802,137.034
242.2322,136.424
241.7812,136.999
241.0672,136.69
241.2202,137.256
240.7442,137.161
240.6442,138.282
238.7962,137.501
238.1362,137.966
237.8652,138.905
235.6272,139.173
234.4912,138.734
235.5472,138.27
235.2502,136.791
235.7792,137.169
235.9762,136.89
235.4762,136.714
235.5212,136.264
233.9302,135.743
234.0722,135.032
233.0962,134.331
232.2472,135.277
231.2202,135.156
231.2192,134.48
230.6042,134.068
229.8462,132.417
228.0952,132.563
226.2222,133.894
224.8572,133.707
224.4192,133.01
225.0722,132.658
224.1772,132.681
224.0542,134.1
221.3322,133.229
220.4202,133.458
220.2382,132.353
219.3452,132.642
218.5612,131.809
219.2522,130.532
218.8132,130.536
217.8972,127.37
217.1352,126.797
217.1792,125.553
216.6922,125.427
216.5162,125.936
216.5162,125.936
216.5162,125.936
216.5162,125.936
216.4022,125.899
216.0442,125.935
215.9422,125.079
215.2952,125.057
215.3362,124.101
213.4252,123.982
211.7952,124.858
211.2502,125.688
209.6892,125.463
210.4712,126.185
210.3342,126.983
210.3342,126.983
210.7622,129.005
212.0602,129
212.9462,130.727
213.6352,130.025
214.8382,130.142
214.5632,131.592
215.3012,131.478
215.1682,132.935
216.2782,133.388
216.2222,134.005
216.7672,134.34
216.3652,134.816
217.6282,135.604
217.0392,136.26
217.6202,136.623
217.8042,137.858
217.3472,138.657
216.6182,137.72
215.5912,138.838
214.8422,138.634
214.6012,139.077
213.9062,138.748
213.3982,139.098
214.0342,139.361
213.1502,139.847
213.8962,144.617
210.4822,144.811
209.5522,144.152
209.7762,145.431
209.0762,145.586
208.9762,146.127
207.4062,145.841
206.9372,146.519
207.0572,146.973
207.9222,146.892
208.0062,147.445
207.4942,147.943
208.1912,148.874
208.0932,150.243
206.5772,151.225
206.5072,150.499
205.4052,150.687
204.9992,149.798
204.5552,149.793
204.5112,151.085
205.2562,151.366
205.0132,152.592
203.8652,151.449
203.3502,152.177
201.9122,152.256
201.6622,151.693
202.1092,150.664
201.0272,150.135
201.0782,149.642
199.7042,149.163
199.6182,147.927
199.3422,148.541
198.6762,148.345
198.8122,148.886
198.3702,148.85
197.5612,148.413
198.1112,147.98
197.7872,147.812
197.2502,148.159
196.4222,147.578
195.6602,148.165
195.5062,146.919
194.9842,147.371
194.8922,146.791
194.1972,146.707
194.3582,149.304
193.3372,149.351
193.6692,150.12
192.3072,150.346
191.4812,149.919
191.2072,150.594
190.0252,150.213
189.6772,151.401
189.2102,150.683
189.0722,151.106
188.5252,150.649
188.4882,151.883
188.0472,151.506
188.1842,150.588
187.3752,150.425
188.1782,149.811
188.2692,148.397
186.7762,148.53
186.0392,148.058
185.3332,148.756
185.0202,147.927
184.6252,148.137
184.1192,149.675
185.1422,151.367
185.6442,151.454
185.5302,152.058
183.3372,154.14
184.2562,155.052
183.2512,156.381
182.3442,156.463
182.5062,157.063
183.4602,157.211
183.5582,157.713
185.1952,157.358
184.9542,155.757
185.2762,154.795
187.3152,154.557
187.8642,153.473
191.3422,154.185
192.1852,153.275
192.0712,151.436
192.9522,151.46
192.9822,151.078
193.7262,151.707
193.3132,152.283
193.7932,152.983
192.6422,152.991
192.8042,153.81
191.6072,154.144
193.0572,155.871
192.9372,156.195
191.9912,155.712
192.0582,156.319
192.6642,156.431
192.9362,157.197
195.2532,156.89
195.1662,159.482
194.2962,159.491
194.0372,160.298
192.8502,160.623
192.6272,159.985
193.4792,158.198
192.8112,157.766
192.2172,158.586
192.2982,159.429
190.6312,159.575
190.6642,160.757
189.6342,160.326
187.9642,160.899
187.1222,159.82
186.9792,158.226
186.3562,158.142
185.8182,158.79
183.4782,158.802
183.2072,159.49
183.7352,159.959
182.2492,161.084
182.3332,162.025
182.9602,162.525
183.5562,162.224
183.6022,163.203
184.2222,163.916
182.0622,163.705
181.1692,164.879
180.5862,164.979
179.7582,166.576
180.5512,169.428
180.1802,170.389
181.6122,170.921
181.9412,174.365
181.1762,174.085
179.8342,174.491
180.2692,175.498
180.0532,176.677
180.5282,177.095
182.1982,175.757
184.3982,175.362
184.7932,175.776
185.7602,175.768
185.6372,175.256
186.4292,175.139
188.0032,177.736
187.5442,178.214
188.0802,178.349
188.0902,179.316
187.3102,179.907
188.2162,180.723
187.8762,181.296
187.1962,181.386
187.0762,182.194
186.0692,182.077
185.3542,184.522
184.1612,185.725
184.1932,186.058
185.3382,185.921
185.3942,188.811
186.4862,189.222
187.2142,188.622
187.3982,189.355
185.6872,190.985
186.1202,192.902
185.2492,193.089
186.1642,194.55
187.7862,195.444
189.9942,195.815
195.4482,195.016
195.4482,195.016
197.4772,194.819
198.5782,194.057
199.7752,194.275
201.5142,193.815
203.3672,194.477
205.7572,193.683
206.4772,194.61
207.0502,193.366
208.0112,192.99
208.3512,193.461
209.1642,193.462
209.4852,194.575
210.6982,195.194
211.0892,197.406
212.3362,197.359
214.2092,198.481
217.4212,197.949
218.6332,198.87
220.6562,197.306
221.9412,197.241
223.2282,198.622
223.2562,200.124
223.7812,200.045
223.9852,199.115
224.7772,199.008
224.6722,200.669
225.0922,201.111
227.2992,202.051
230.3482,201.431
231.2292,201.918
231.3672,207.742
232.2212,208.898
235.5802,209.354
237.0582,210.396
240.2162,211.081
242.8712,212.548
243.6112,211.699
244.6912,211.867
245.5332,210.555
246.7072,210.647
248.5862,212.886
249.0422,214.373
248.2762,215.218
247.4092,215.452
247.7842,216.409
248.5442,217.672
250.3862,218.108
251.3962,219.405
251.7962,218.713
253.0712,218.658
253.8912,217.468
254.2652,215.621
255.0902,215.272
255.3902,214.319
255.9502,215.159
257.0572,214.411
257.1372,213.861
259.3652,213.271
260.2292,213.812
259.1922,214.617
259.4102,215.579
259.8662,215.685
259.8122,216.829
257.8682,217.301
257.7952,216.632
255.0832,217.789
255.7212,218.733
255.2662,219.658
255.8542,220.115
256.3872,218.968
256.9252,218.798
257.6782,219.522
257.9692,220.776
259.3102,221.432
261.3302,220.337
260.9732,219.627
262.7762,219.833
265.0102,218.986
265.5622,219.534
265.8022,221.612
266.7022,221.604
266.5352,222.808
268.3332,222.338
269.4902,223.081
271.9242,223.489
272.3172,225.443
274.1092,225.394
275.3132,226.933
276.2992,226.204
277.2162,226.301
278.8442,228.202
279.0112,230.178
279.4772,230.84
279.0422,231.279
280.4702,233.419
280.5842,234.254
284.8912,236.567
285.1092,237.017
284.3872,237.91
284.3872,237.91
285.2822,238.845
288.4372,240.07
289.9632,241.509
292.8032,241.196
293.1602,240.473
294.5062,239.798
295.0412,239.944
295.0352,241.298
295.6832,241.598
295.8432,241.069
296.3512,241.127
296.4262,243.359
296.9332,242.98
297.0922,243.299
295.8562,244.525
296.4152,244.965
296.5002,246.07
297.2322,246.243
297.6752,246.952
296.4482,247.186
297.4952,248.325
297.0102,249.22
299.3702,252.005
299.8962,251.234
300.3982,251.282
300.5452,249.755
301.0392,249.828
300.6502,248.773
302.0182,248.316
302.2442,247.829
301.5152,246.96
301.6052,246.155
302.5712,245.249
303.2392,246.517
305.5052,247.493
306.0542,248.892
305.6972,249.435
306.1772,249.867
307.1352,249.218
307.9662,249.283
308.1172,248.277
308.9712,247.937
310.7402,248.663
311.4992,248.462
311.6012,249.641
311.1652,249.419
310.7032,249.978
312.2512,252.03
311.0612,252.249
310.9442,252.688
311.5112,253.095
310.5492,253.138
310.6232,254.249
311.4482,254.581
313.1642,257.18
314.6032,256.516
314.6732,255.937
314.9732,257.034
315.9512,256.841
316.2322,257.558
317.8382,257.788
317.8932,258.489
318.6762,258.461
318.9902,259.091
317.6362,260.576
318.3392,260.497
317.6172,261.24
317.2662,260.357
316.7702,261.958
317.6292,262.402
318.9382,262.1
319.9152,260.988
319.7692,262.176
320.3152,262.191
320.3852,262.651
319.9962,263.718
320.2862,263.896
320.7132,263.353
320.9592,263.61
321.1322,262.73
320.7112,262.774
320.7502,262.428
321.5022,262.303
321.8172,263.81
322.4942,263.281
323.0312,264.126
322.8192,264.834
323.4262,265.567
324.9702,262.547
325.5182,262.445
325.1532,261.858
325.9912,260.383
326.7082,260.154
325.8602,261.709
326.8542,262.368
328.5942,258.19
330.0512,257.71
331.8782,257.833
333.0242,256.569
333.8862,256.647
334.4802,257.251
338.2672,257.608
338.3462,259.251
338.8982,258.906
339.0892,259.261
338.6682,259.613
339.4262,259.492
338.9582,259.9
339.6392,259.677
340.3002,260.283
340.0112,260.819
340.5352,261.454
340.0012,262.487
341.1852,261.768
341.5572,262.642
343.1622,263.613
343.6132,262.467
344.1372,263.388
345.0122,263.332
345.0052,263.965
344.2852,263.865
343.6992,264.908
345.1512,264.864
345.2312,265.632
346.0072,265.509
345.8342,264.813
346.3612,264.292
346.3612,264.292
347.2392,263.752
343.5112,259.46
342.9072,257.621
341.0632,255.876
338.7662,252.441
333.9412,247.939
333.9182,247.013
325.4342,242.73
322.3642,240.638
321.4632,239.131
318.9632,236.822
318.9632,236.093
317.5902,234.231
314.8462,231.3
302.1642,224.873
297.1572,221.007
295.6752,219.139
295.1342,217.139
294.6572,216.91
294.8082,215.956
295.9712,214.947
296.8612,215.194
296.6232,212.725
,
Arunachal_Pradesh,
289,
585.8212,499.594
586.4072,498.671
586.3502,497.83
587.6172,496.06
588.6512,496.076
590.1202,497.266
590.7412,496.57
589.7682,494.531
587.9652,494.272
586.4042,492.709
584.9142,492.304
585.6652,491.721
586.3872,490.172
585.5582,488.967
586.0032,488.216
587.7162,489.094
589.7762,491.223
591.6412,491.35
593.5122,492.343
592.5122,490.313
592.7242,489.63
593.3782,489.764
593.7682,487.697
595.4122,485.188
594.7842,483.835
592.4142,483.042
592.8612,481.855
591.4792,480.644
590.9112,480.814
591.0302,480.096
589.9412,480.014
589.3352,479.384
590.3262,478.271
588.0392,476.526
589.2132,475.881
590.2832,476.074
590.8792,474.896
591.3702,475.049
592.1122,476.665
593.1992,476.643
594.6512,477.703
596.4302,477.767
598.2402,476.724
598.7282,475.595
600.3582,475.46
601.3292,475.876
601.9002,474.908
603.3782,474.227
605.3892,475.492
607.0922,473.821
609.3562,473.282
611.8362,471.491
611.0622,471.396
610.3752,470.605
610.5472,469.579
609.8942,468.577
611.2702,468.415
611.3442,467.68
612.1422,467.326
611.3662,466.431
611.5952,464.315
610.1742,464.153
609.9132,465.106
608.8212,464.625
605.5972,461.89
605.4702,460.867
604.0492,460.848
602.9962,459.031
602.2442,458.927
601.3082,457.831
602.1472,455.699
601.6062,454.117
607.0462,446.481
606.5162,445.686
605.7242,446.117
604.9492,445.834
603.1302,447.181
600.8482,447.809
600.5912,448.41
601.1492,448.823
601.0462,449.551
600.5572,449.658
599.3142,451.578
597.4342,452.194
597.1522,451.838
595.3402,451.928
593.4522,450.161
592.3722,450.594
587.4232,449.947
583.2812,447.867
581.1832,444.521
579.9472,443.761
578.4972,443.76
576.8822,440.654
575.6802,441.184
574.3862,439.107
572.7372,439.34
570.5622,436.281
567.9182,435.255
566.5592,435.961
566.5592,435.961
566.1102,437.104
566.7112,438.317
566.0882,438.574
565.9522,439.795
565.4472,440.125
566.4802,440.732
565.6772,444.286
565.6772,444.286
566.7812,443.989
568.8822,445.731
571.1672,446.454
571.2082,448.274
572.3902,449.567
573.9372,448.651
578.4632,450.108
579.5972,450.166
580.2982,449.436
580.5592,450.111
582.9032,451.893
582.0532,453.479
581.8492,453.212
581.4692,453.703
580.7772,453.659
580.2792,452.788
580.1872,453.68
579.7422,453.048
579.3652,453.357
580.2072,455.138
580.0342,456.243
579.1662,456.557
578.8382,457.412
578.0622,457.892
578.3622,458.493
577.8802,459.042
578.2572,459.412
577.4562,460.424
578.0762,460.681
577.9232,461.062
578.8162,462.263
580.9962,464.1
582.0462,466.015
578.8732,466.224
574.2862,465.762
572.3852,463.971
569.6302,463.034
568.2102,463.72
562.2392,461.451
558.6712,460.621
558.2222,459.775
557.3002,459.647
556.4752,458.905
555.0822,458.92
554.9382,458.507
550.2752,456.348
549.6732,457.414
548.3442,456.795
546.8892,457.442
546.4292,457.185
545.9312,458.303
545.0712,457.596
546.0202,456.341
546.0742,455.523
543.9422,454.478
541.9262,451.792
539.7412,450.179
536.4282,446.489
536.9972,446.072
537.1972,445.035
535.8872,444.738
533.8642,442.606
529.9612,441.846
527.0012,442.423
520.1222,441.339
517.9962,442.446
517.9732,442.923
517.0472,443.461
512.5782,444.182
512.1622,443.715
512.2952,442.989
511.0352,442.391
508.4052,442.424
507.1522,441.559
506.1752,441.776
504.5702,441.003
501.0422,440.802
501.0422,440.802
500.9472,443.462
499.4912,444.797
499.2732,447.078
500.2432,448.513
499.6132,449.521
500.9122,449.579
501.3092,450.011
500.0152,450.94
499.9242,452.649
499.1762,454.517
497.5152,454.068
495.9162,454.572
492.9232,454.297
492.2962,455.057
491.4032,454.634
489.7152,456.755
489.9112,457.537
489.5262,458.127
490.9082,459.833
491.2402,461.226
491.0002,462.065
490.3862,462.536
489.6882,462.406
489.2372,463.353
491.7072,463.417
492.7042,462.358
495.1042,462.289
495.8652,460.561
497.0832,460.047
498.4462,461.339
499.9442,461.083
503.1882,463.434
504.3112,463.409
505.3992,461.533
506.7352,461.928
507.3012,462.565
508.3072,462.122
509.2792,463.022
510.5222,462.54
511.4502,463.871
512.7932,464.403
514.2642,466.508
512.6622,468.239
513.1652,469.726
515.5232,471.532
516.0842,470.818
517.5252,471.588
518.9752,472.94
519.7252,472.207
520.4242,472.971
520.2122,473.919
524.3012,474.641
524.5642,476.226
523.5412,477.156
525.4942,478.692
526.1082,480.148
525.9952,480.938
526.5772,481.146
526.7702,481.902
529.0462,482.753
529.6442,482.221
529.9982,482.941
530.8932,482.345
532.6982,482.318
535.0322,483.067
535.9452,482.574
537.3862,483.498
539.1052,482.652
540.6812,485.116
540.3432,485.657
540.5452,486.68
543.8992,489.378
545.1462,492.458
546.6742,493.985
548.1222,494.091
548.4442,494.988
549.6772,495.862
552.3292,495.912
553.8012,498.77
555.5362,497.712
556.9242,496.203
557.3562,494.378
558.9012,494.847
562.0622,493.567
561.5332,494.578
563.6442,493.881
564.1332,493.225
566.8332,493.072
567.1632,491.828
570.1702,491.267
571.0952,491.335
571.6952,492.149
571.9742,493.798
573.0312,493.52
572.8402,495.556
573.8472,495.651
574.1182,496.698
574.9412,496.411
577.8632,498.956
578.2572,498.477
580.0232,499.794
581.6202,499.584
,
Assam,
4,
454.1992,409.479
454.4052,408.197
453.8842,407.906
453.8842,407.906
,
Assam,
367,
501.0422,440.802
504.5692,441.004
506.1742,441.777
507.1512,441.56
508.4042,442.425
511.0342,442.391
512.2952,442.989
512.1622,443.715
512.5772,444.182
517.0472,443.461
517.9732,442.923
517.9962,442.446
520.1222,441.339
527.0012,442.423
529.9612,441.846
533.8632,442.606
535.8862,444.738
537.1962,445.035
536.9972,446.072
536.4282,446.489
539.7412,450.179
541.9272,451.791
543.9432,454.477
546.0752,455.523
546.0212,456.341
545.0722,457.596
545.9322,458.303
546.4302,457.185
546.8902,457.442
548.3452,456.795
549.6742,457.414
550.2762,456.348
554.9392,458.507
555.0842,458.921
556.4772,458.905
557.3022,459.647
558.2242,459.775
558.6732,460.62
562.2402,461.451
568.2122,463.72
569.6322,463.034
572.3872,463.971
574.2872,465.762
578.8752,466.224
582.0482,466.015
580.9982,464.1
578.8172,462.263
577.9242,461.061
578.0762,460.681
577.4572,460.424
578.2582,459.412
577.8812,459.042
578.3622,458.493
578.0622,457.891
578.8382,457.412
579.1662,456.557
580.0332,456.243
580.2072,455.138
579.3642,453.358
579.7412,453.049
580.1862,453.681
580.2782,452.789
580.7762,453.66
581.4682,453.704
581.8482,453.213
582.0522,453.48
582.9022,451.894
580.5582,450.112
580.2972,449.436
579.5962,450.166
578.4622,450.108
573.9362,448.65
572.3892,449.566
571.2072,448.273
571.1662,446.453
568.8812,445.73
566.7792,443.988
565.6752,444.285
565.6752,444.285
563.8862,442.508
562.0302,441.538
561.2832,441.371
560.0792,442.162
559.2012,441.703
557.4422,438.753
555.0222,437.04
553.8022,436.714
553.2962,437.195
552.6792,436.07
552.0592,436.533
550.4452,435.575
550.3312,434.774
549.1882,434.282
549.0112,432.372
547.9992,431.821
547.2742,430.758
546.8002,431.173
546.7142,433.113
546.4412,432.99
544.5532,430.702
544.3232,427.999
542.9102,427.585
540.7502,424.03
540.4632,421.697
539.7042,420.184
540.2182,418.154
538.8882,417.413
538.1942,416.447
537.3482,416.834
536.3742,415.717
536.0402,416.456
536.4282,417.923
535.8982,419.227
535.4552,418.54
534.1112,417.916
534.4842,416.509
531.7162,414.478
530.1802,412.069
528.6652,411.49
526.6602,409.536
528.0032,407.629
529.3842,406.95
529.7262,405.687
529.1752,404.865
529.6382,404.061
529.6382,404.061
527.8532,402.602
526.7452,399.15
526.0932,398.05
525.3302,398.089
524.9252,397.38
525.2092,395.831
524.7392,395.544
525.0172,395.085
524.5112,394.132
523.8432,393.654
523.8472,392.617
522.9172,392.124
522.2832,392.813
522.0132,392.582
521.9592,391.026
521.3032,390.303
521.9072,389.501
521.2942,387.688
521.9552,387.398
520.9942,387.198
521.2362,386.884
520.4642,385.417
520.5352,383.454
519.7252,383.273
519.7252,383.273
518.3692,383.096
517.8632,383.493
517.7302,383.071
516.8442,383.186
516.1342,382.689
514.8002,385.961
513.2392,382.164
511.8482,381.658
511.5822,379.846
510.3072,379.676
509.9072,378.113
508.9512,377.766
508.8472,377.29
507.9202,377.542
507.6222,379.841
504.9902,379.81
504.9902,379.81
503.2362,379.754
504.4852,382.725
503.6182,384.578
503.6162,385.578
503.6162,385.578
504.0332,389.08
505.0242,390.9
503.8152,394.63
505.0272,395.109
506.9752,393.501
507.8302,393.551
508.1832,394.128
509.0762,394.054
509.3472,394.75
509.0242,395.897
508.5922,395.624
508.2442,395.876
508.6972,395.96
508.4222,396.398
